"ICB_CODE","ICB_NAME","sex","age_group","pop","YEAR"
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","16-20",28299,2017
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","2-5",22202,2017
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","21-25",29071,2017
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","26-30",28209,2017
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","31-35",27751,2017
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","36-40",27503,2017
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","41-45",29334,2017
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","46-50",32970,2017
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","51-55",33546,2017
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","56-60",29081,2017
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","6-10",28268,2017
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","61-65",24506,2017
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","66-70",25151,2017
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","71-75",19484,2017
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","76-80",13729,2017
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","81-85",9681,2017
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Male","86-90",7276,2017
"E54000041","NHS Dorset Integrated Care Board","Female","0-1",7036,2017
"E54000041","NHS Dorset Integrated Care Board","Female","11-15",18731,2017
"E54000041","NHS Dorset Integrated Care Board","Female","16-20",21212,2017
"E54000041","NHS Dorset Integrated Care Board","Female","2-5",15054,2017
"E54000041","NHS Dorset Integrated Care Board","Female","21-25",22365,2017
"E54000041","NHS Dorset Integrated Care Board","Female","26-30",21335,2017
"E54000041","NHS Dorset Integrated Care Board","Female","31-35",21907,2017
"E54000041","NHS Dorset Integrated Care Board","Female","36-40",21718,2017
"E54000041","NHS Dorset Integrated Care Board","Female","41-45",22720,2017
"E54000041","NHS Dorset Integrated Care Board","Female","46-50",26653,2017
"E54000041","NHS Dorset Integrated Care Board","Female","51-55",27995,2017
"E54000041","NHS Dorset Integrated Care Board","Female","56-60",26066,2017
"E54000041","NHS Dorset Integrated Care Board","Female","6-10",19836,2017
"E54000041","NHS Dorset Integrated Care Board","Female","61-65",24431,2017
"E54000041","NHS Dorset Integrated Care Board","Female","66-70",28349,2017
"E54000041","NHS Dorset Integrated Care Board","Female","71-75",23003,2017
"E54000041","NHS Dorset Integrated Care Board","Female","76-80",17276,2017
"E54000041","NHS Dorset Integrated Care Board","Female","81-85",14180,2017
"E54000041","NHS Dorset Integrated Care Board","Female","86-90",16117,2017
"E54000041","NHS Dorset Integrated Care Board","Male","0-1",7379,2017
"E54000041","NHS Dorset Integrated Care Board","Male","11-15",19880,2017
"E54000041","NHS Dorset Integrated Care Board","Male","16-20",22233,2017
"E54000041","NHS Dorset Integrated Care Board","Male","2-5",15929,2017
"E54000041","NHS Dorset Integrated Care Board","Male","21-25",22978,2017
"E54000041","NHS Dorset Integrated Care Board","Male","26-30",21820,2017
"E54000041","NHS Dorset Integrated Care Board","Male","31-35",20872,2017
"E54000041","NHS Dorset Integrated Care Board","Male","36-40",21713,2017
"E54000041","NHS Dorset Integrated Care Board","Male","41-45",22173,2017
"E54000041","NHS Dorset Integrated Care Board","Male","46-50",25915,2017
"E54000041","NHS Dorset Integrated Care Board","Male","51-55",27023,2017
"E54000041","NHS Dorset Integrated Care Board","Male","56-60",24719,2017
"E54000041","NHS Dorset Integrated Care Board","Male","6-10",20628,2017
"E54000041","NHS Dorset Integrated Care Board","Male","61-65",22511,2017
"E54000041","NHS Dorset Integrated Care Board","Male","66-70",25935,2017
"E54000041","NHS Dorset Integrated Care Board","Male","71-75",21155,2017
"E54000041","NHS Dorset Integrated Care Board","Male","76-80",15060,2017
"E54000041","NHS Dorset Integrated Care Board","Male","81-85",10971,2017
"E54000041","NHS Dorset Integrated Care Board","Male","86-90",9171,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","0-1",18710,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","11-15",46339,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","16-20",53073,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","2-5",40026,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","21-25",57586,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","26-30",56068,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","31-35",55792,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","36-40",54658,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","41-45",56646,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","46-50",64271,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","51-55",66134,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","56-60",57938,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","6-10",50764,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","61-65",50585,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","66-70",55050,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","71-75",44905,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","76-80",33515,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","81-85",26213,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Female","86-90",28230,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","0-1",19645,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","11-15",49439,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","16-20",57150,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","2-5",42268,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","21-25",61164,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","26-30",55239,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","31-35",54339,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","36-40",52907,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","41-45",54999,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","46-50",61834,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","51-55",64066,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","56-60",56958,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","6-10",53575,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","61-65",48861,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","66-70",51136,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","71-75",40774,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","76-80",28297,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","81-85",20001,2017
"E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","Male","86-90",15392,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Female","0-1",6400,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Female","11-15",16788,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Female","16-20",17041,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Female","2-5",13726,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Female","21-25",17466,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Female","26-30",19105,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Female","31-35",18899,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Female","36-40",18760,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Female","41-45",20125,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Female","46-50",23406,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Female","51-55",24246,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Female","56-60",21221,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Female","6-10",17830,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Female","61-65",18893,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Female","66-70",20123,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Female","71-75",16240,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Female","76-80",12076,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Female","81-85",9281,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Female","86-90",9949,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Male","0-1",6929,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Male","11-15",17313,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Male","16-20",17639,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Male","2-5",14479,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Male","21-25",17884,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Male","26-30",18331,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Male","31-35",18203,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Male","36-40",17964,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Male","41-45",19456,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Male","46-50",22810,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Male","51-55",23348,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Male","56-60",20583,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Male","6-10",18415,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Male","61-65",18141,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Male","66-70",18796,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Male","71-75",14829,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Male","76-80",10678,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Male","81-85",7027,2017
"E54000043","NHS Gloucestershire Integrated Care Board","Male","86-90",5312,2017
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Female","0-1",18923,2017
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Female","11-15",49199,2017
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Female","16-20",48617,2017
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Female","2-5",40745,2017
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Female","21-25",54510,2017
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Female","26-30",55842,2017
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Female","31-35",58458,2017
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Female","36-40",59190,2017
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Female","41-45",59469,2017
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Female","46-50",63981,2017
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Female","51-55",61616,2017
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Female","56-60",52065,2017
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Female","6-10",53167,2017
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Female","61-65",43439,2017
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Female","66-70",44906,2017
